order_id,customer_id,order_date,payment_method,order_status
ORD00045978,CUST005008,2024-08-02,Credit Card,Completed
ORD00045979,CUST000586,2024-10-25,PayPal,Completed
ORD00045980,CUST004276,2024-04-08,PayPal,Completed
ORD00045981,CUST002510,2024-07-10,Buy Now Pay Later,Completed
ORD00045982,CUST000269,2024-03-20,Credit Card,Processing
ORD00045983,CUST006724,2024-11-04,Buy Now Pay Later,Completed
ORD00045984,CUST006336,2024-08-04,Bank Transfer,Completed
ORD00045985,CUST006776,2024-02-06,Buy Now Pay Later,Completed
ORD00045986,CUST004680,2024-06-09,Apple Pay,Completed
ORD00045987,CUST001654,2024-01-02,Debit Card,Completed
ORD00045988,CUST000177,2024-11-20,Google Pay,Completed
ORD00045989,CUST005520,2024-01-09,Google Pay,Completed
ORD00045990,CUST008704,2024-01-24,PayPal,Completed
ORD00045991,CUST009677,2024-02-19,Debit Card,Shipped
ORD00045992,CUST005872,2024-07-12,Apple Pay,Completed
ORD00045993,CUST004479,2024-08-21,Bank Transfer,Completed
ORD00045994,CUST004416,2024-12-01,Bank Transfer,Completed
ORD00045995,CUST005109,2024-12-21,Google Pay,Completed
ORD00045996,CUST001516,2024-11-28,Debit Card,Completed
ORD00045997,CUST007280,2024-05-25,Buy Now Pay Later,Completed
ORD00045998,CUST004533,2024-09-20,Debit Card,Completed
ORD00045999,CUST000878,2024-09-02,Apple Pay,Completed
ORD00046000,CUST000631,2024-09-01,Credit Card,Completed
ORD00046001,CUST009549,2024-01-11,Buy Now Pay Later,Completed
ORD00046002,CUST007903,2024-09-15,Credit Card,Completed
ORD00046003,CUST009695,2024-05-19,Buy Now Pay Later,Completed
ORD00046004,CUST005661,2024-07-03,Debit Card,Completed
ORD00046005,CUST009167,2024-05-27,Debit Card,Completed
ORD00046006,CUST003265,2024-08-25,PayPal,Completed
ORD00046007,CUST003758,2024-10-03,Bank Transfer,Completed
ORD00046008,CUST003623,2024-03-10,Credit Card,Completed
ORD00046009,CUST007813,2024-11-26,Bank Transfer,Completed
ORD00046010,CUST008061,2024-07-16,Apple Pay,Completed
ORD00046011,CUST006201,2024-02-17,PayPal,Completed
ORD00046012,CUST005831,2024-12-22,Bank Transfer,Completed
ORD00046013,CUST001687,2024-12-24,Credit Card,Completed
ORD00046014,CUST002109,2024-03-04,Buy Now Pay Later,Completed
ORD00046015,CUST006993,2024-12-09,Bank Transfer,Completed
ORD00046016,CUST008370,2024-06-21,Bank Transfer,Completed
ORD00046017,CUST003971,2024-05-24,Debit Card,Completed
ORD00046018,CUST002649,2024-08-12,Debit Card,Completed
ORD00046019,CUST008142,2024-06-10,Buy Now Pay Later,Completed
ORD00046020,CUST005393,2024-04-05,Bank Transfer,Completed
ORD00046021,CUST007139,2024-05-02,Apple Pay,Completed
ORD00046022,CUST007207,2024-01-28,Buy Now Pay Later,Completed
ORD00046023,CUST001202,2024-02-25,Bank Transfer,Shipped
ORD00046024,CUST005070,2024-05-01,PayPal,Completed
ORD00046025,CUST007087,2024-06-30,Buy Now Pay Later,Completed
ORD00046026,CUST005425,2024-05-31,Apple Pay,Completed
ORD00046027,CUST001461,2024-08-10,Debit Card,Completed
ORD00046028,CUST004941,2024-10-23,PayPal,Completed
ORD00046029,CUST003647,2024-09-29,Credit Card,Completed
ORD00046030,CUST006165,2024-12-02,PayPal,Completed
ORD00046031,CUST006851,2024-10-04,Google Pay,Processing
ORD00046032,CUST008576,2024-06-28,Google Pay,Completed
ORD00046033,CUST004863,2024-10-07,Bank Transfer,Completed
ORD00046034,CUST007034,2024-07-14,Credit Card,Completed
ORD00046035,CUST004145,2024-04-01,Buy Now Pay Later,Shipped
ORD00046036,CUST000907,2024-02-21,Bank Transfer,Completed
ORD00046037,CUST001419,2024-09-07,PayPal,Completed
ORD00046038,CUST005755,2024-02-10,Bank Transfer,Completed
ORD00046039,CUST008143,2024-08-24,Debit Card,Completed
ORD00046040,CUST008245,2024-06-21,Bank Transfer,Completed
ORD00046041,CUST004953,2024-04-26,PayPal,Completed
ORD00046042,CUST000087,2024-07-21,Credit Card,Completed
ORD00046043,CUST001783,2024-08-14,Buy Now Pay Later,Completed
ORD00046044,CUST002013,2024-05-16,Credit Card,Completed
ORD00046045,CUST008965,2024-02-17,Credit Card,Completed
ORD00046046,CUST008851,2024-09-26,Buy Now Pay Later,Completed
ORD00046047,CUST006851,2024-04-29,Debit Card,Completed
ORD00046048,CUST007194,2024-04-07,Debit Card,Completed
ORD00046049,CUST000273,2024-03-28,Credit Card,Completed
ORD00046050,CUST004641,2024-01-24,Apple Pay,Completed
ORD00046051,CUST003090,2024-11-10,Apple Pay,Completed
ORD00046052,CUST004194,2024-03-25,Apple Pay,Completed
ORD00046053,CUST001417,2024-03-11,Buy Now Pay Later,Completed
ORD00046054,CUST001099,2024-01-09,Debit Card,Shipped
ORD00046055,CUST009736,2024-06-28,Credit Card,Completed
ORD00046056,CUST000161,2024-12-17,Credit Card,Completed
ORD00046057,CUST008665,2024-05-14,Bank Transfer,Returned
ORD00046058,CUST002291,2024-07-12,Buy Now Pay Later,Completed
ORD00046059,CUST007795,2024-03-02,Credit Card,Processing
ORD00046060,CUST006814,2024-11-07,Buy Now Pay Later,Completed
ORD00046061,CUST007445,2024-08-11,Google Pay,Completed
ORD00046062,CUST009056,2024-03-02,Credit Card,Completed
ORD00046063,CUST009095,2024-02-18,Apple Pay,Completed
ORD00046064,CUST006162,2024-03-06,Credit Card,Completed
ORD00046065,CUST009932,2024-03-12,Credit Card,Completed
ORD00046066,CUST002071,2024-02-24,Google Pay,Cancelled
ORD00046067,CUST000141,2024-01-20,Apple Pay,Completed
ORD00046068,CUST007257,2024-04-11,Credit Card,Completed
ORD00046069,CUST007606,2024-09-17,Google Pay,Completed
ORD00046070,CUST003532,2024-04-13,Bank Transfer,Completed
ORD00046071,CUST009752,2024-03-15,Buy Now Pay Later,Completed
ORD00046072,CUST004570,2024-12-26,Buy Now Pay Later,Completed
ORD00046073,CUST005506,2024-08-28,PayPal,Completed
ORD00046074,CUST004727,2024-09-07,Debit Card,Completed
ORD00046075,CUST001012,2024-12-23,Google Pay,Completed
ORD00046076,CUST007130,2024-07-13,Debit Card,Completed
ORD00046077,CUST009818,2024-09-26,Credit Card,Completed
ORD00046078,CUST008035,2024-12-17,Google Pay,Completed
ORD00046079,CUST001033,2024-02-18,Google Pay,Completed
ORD00046080,CUST002955,2024-12-12,Credit Card,Completed
ORD00046081,CUST003507,2024-09-28,Buy Now Pay Later,Completed
ORD00046082,CUST006443,2024-10-31,PayPal,Completed
ORD00046083,CUST006813,2024-11-14,Debit Card,Completed
ORD00046084,CUST005978,2024-12-23,Credit Card,Shipped
ORD00046085,CUST007481,2024-10-21,PayPal,Completed
ORD00046086,CUST003211,2024-09-11,Bank Transfer,Completed
ORD00046087,CUST002326,2024-05-12,Debit Card,Shipped
ORD00046088,CUST007929,2024-11-07,Debit Card,Completed
ORD00046089,CUST001820,2024-10-20,Credit Card,Completed
ORD00046090,CUST000493,2024-03-03,Debit Card,Completed
ORD00046091,CUST001373,2024-10-20,Google Pay,Completed
ORD00046092,CUST008605,2024-01-28,Apple Pay,Completed
ORD00046093,CUST005505,2024-02-16,Buy Now Pay Later,Completed
ORD00046094,CUST005720,2024-11-08,Buy Now Pay Later,Completed
ORD00046095,CUST006603,2024-11-04,Bank Transfer,Completed
ORD00046096,CUST000821,2024-02-15,Buy Now Pay Later,Completed
ORD00046097,CUST003539,2024-04-15,Bank Transfer,Completed
ORD00046098,CUST006282,2024-11-25,Buy Now Pay Later,Completed
ORD00046099,CUST009852,2024-10-03,Debit Card,Completed
ORD00046100,CUST007504,2024-12-02,Buy Now Pay Later,Completed
ORD00046101,CUST008559,2024-11-03,Credit Card,Completed
ORD00046102,CUST003067,2024-06-30,Apple Pay,Completed
ORD00046103,CUST002500,2024-11-20,Credit Card,Completed
ORD00046104,CUST007726,2024-02-13,Bank Transfer,Completed
ORD00046105,CUST006299,2024-09-09,Apple Pay,Completed
ORD00046106,CUST003744,2024-03-15,Apple Pay,Completed
ORD00046107,CUST000140,2024-12-22,Bank Transfer,Completed
ORD00046108,CUST003069,2024-10-23,Credit Card,Completed
ORD00046109,CUST006071,2024-06-08,Buy Now Pay Later,Completed
ORD00046110,CUST001595,2024-04-02,Google Pay,Cancelled
ORD00046111,CUST009929,2024-10-29,Debit Card,Completed
ORD00046112,CUST000720,2024-02-02,PayPal,Completed
ORD00046113,CUST008279,2024-10-06,Credit Card,Completed
ORD00046114,CUST007855,2024-12-29,Debit Card,Completed
ORD00046115,CUST006715,2024-10-12,Buy Now Pay Later,Completed
ORD00046116,CUST007257,2024-03-02,Google Pay,Completed
ORD00046117,CUST003953,2024-08-11,PayPal,Completed
ORD00046118,CUST000815,2024-03-05,PayPal,Completed
ORD00046119,CUST003507,2024-12-25,Credit Card,Completed
ORD00046120,CUST007455,2024-09-23,Google Pay,Completed
ORD00046121,CUST007186,2024-02-26,Bank Transfer,Completed
ORD00046122,CUST000280,2024-09-15,Google Pay,Processing
ORD00046123,CUST009304,2024-05-28,Google Pay,Completed
ORD00046124,CUST009617,2024-03-12,Google Pay,Completed
ORD00046125,CUST008301,2024-02-29,Credit Card,Completed
ORD00046126,CUST004588,2024-05-16,Debit Card,Completed
ORD00046127,CUST005484,2024-10-10,Google Pay,Completed
ORD00046128,CUST001318,2024-02-16,Bank Transfer,Processing
ORD00046129,CUST009624,2024-11-04,Apple Pay,Completed
ORD00046130,CUST004610,2024-10-29,Credit Card,Completed
ORD00046131,CUST008698,2024-07-13,Credit Card,Completed
ORD00046132,CUST002941,2024-05-02,Google Pay,Completed
ORD00046133,CUST002609,2024-03-12,Debit Card,Completed
ORD00046134,CUST001848,2024-07-18,Credit Card,Completed
ORD00046135,CUST000699,2024-06-21,Bank Transfer,Shipped
ORD00046136,CUST008930,2024-11-10,PayPal,Completed
ORD00046137,CUST003744,2024-11-02,Credit Card,Completed
ORD00046138,CUST005314,2024-07-17,Bank Transfer,Completed
ORD00046139,CUST005527,2024-05-29,Debit Card,Completed
ORD00046140,CUST004017,2024-09-22,Debit Card,Completed
ORD00046141,CUST000869,2024-08-08,Credit Card,Completed
ORD00046142,CUST004580,2024-10-10,Buy Now Pay Later,Completed
ORD00046143,CUST001368,2024-06-12,Credit Card,Completed
ORD00046144,CUST009778,2024-08-12,Google Pay,Cancelled
ORD00046145,CUST002874,2024-09-30,Buy Now Pay Later,Completed
ORD00046146,CUST009002,2024-09-25,Debit Card,Completed
ORD00046147,CUST003490,2024-08-02,Debit Card,Completed
ORD00046148,CUST008216,2024-12-20,Apple Pay,Completed
ORD00046149,CUST001783,2024-06-19,Bank Transfer,Completed
ORD00046150,CUST007545,2024-10-20,Buy Now Pay Later,Completed
ORD00046151,CUST009115,2024-10-30,Credit Card,Completed
ORD00046152,CUST009549,2024-10-31,Credit Card,Completed
ORD00046153,CUST000645,2024-04-13,Google Pay,Completed
ORD00046154,CUST000997,2024-10-03,Buy Now Pay Later,Completed
ORD00046155,CUST007460,2024-07-11,Credit Card,Completed
ORD00046156,CUST007022,2024-03-20,Apple Pay,Completed
ORD00046157,CUST007296,2024-02-13,Debit Card,Completed
ORD00046158,CUST005064,2024-05-03,Debit Card,Completed
ORD00046159,CUST005102,2024-05-22,Buy Now Pay Later,Completed
ORD00046160,CUST000566,2024-02-24,Google Pay,Completed
ORD00046161,CUST003919,2024-04-08,Credit Card,Completed
ORD00046162,CUST007151,2024-03-20,Bank Transfer,Completed
ORD00046163,CUST006714,2024-06-14,Bank Transfer,Completed
ORD00046164,CUST002861,2024-05-07,Buy Now Pay Later,Completed
ORD00046165,CUST005618,2024-03-28,PayPal,Completed
ORD00046166,CUST007806,2024-02-15,Buy Now Pay Later,Completed
ORD00046167,CUST001920,2024-04-11,Credit Card,Completed
ORD00046168,CUST003092,2024-01-04,Credit Card,Completed
ORD00046169,CUST001729,2024-05-12,Buy Now Pay Later,Completed
ORD00046170,CUST001570,2024-07-04,Apple Pay,Completed
ORD00046171,CUST009232,2024-12-01,Credit Card,Completed
ORD00046172,CUST005835,2024-06-19,Buy Now Pay Later,Completed
ORD00046173,CUST003718,2024-10-23,Buy Now Pay Later,Processing
ORD00046174,CUST004727,2024-02-09,Debit Card,Completed
ORD00046175,CUST004370,2024-04-16,Apple Pay,Completed
ORD00046176,CUST002709,2024-03-12,Google Pay,Completed
ORD00046177,CUST007685,2024-01-07,Buy Now Pay Later,Completed
ORD00046178,CUST004919,2024-09-06,PayPal,Completed
ORD00046179,CUST000161,2024-12-11,PayPal,Completed
ORD00046180,CUST007279,2024-04-26,Credit Card,Completed
ORD00046181,CUST007895,2024-11-12,Google Pay,Completed
ORD00046182,CUST005562,2024-04-26,PayPal,Completed
ORD00046183,CUST000927,2024-10-15,Bank Transfer,Completed
ORD00046184,CUST001507,2024-11-01,Bank Transfer,Shipped
ORD00046185,CUST008737,2024-07-17,Buy Now Pay Later,Completed
ORD00046186,CUST008651,2024-04-26,Bank Transfer,Completed
ORD00046187,CUST002421,2024-04-08,Apple Pay,Completed
ORD00046188,CUST007895,2024-03-11,Credit Card,Completed
ORD00046189,CUST001037,2024-02-28,PayPal,Completed
ORD00046190,CUST007592,2024-07-11,PayPal,Completed
ORD00046191,CUST006517,2024-11-22,Debit Card,Completed
ORD00046192,CUST006805,2024-04-20,Bank Transfer,Processing
ORD00046193,CUST003527,2024-02-26,Google Pay,Completed
ORD00046194,CUST002567,2024-05-22,Debit Card,Completed
ORD00046195,CUST009458,2024-12-01,PayPal,Completed
ORD00046196,CUST000608,2024-01-30,Google Pay,Cancelled
ORD00046197,CUST003002,2024-09-19,Bank Transfer,Processing
ORD00046198,CUST002198,2024-08-05,Buy Now Pay Later,Shipped
ORD00046199,CUST004684,2024-04-22,Debit Card,Completed
ORD00046200,CUST006141,2024-05-01,Buy Now Pay Later,Processing
ORD00046201,CUST003203,2024-01-21,Bank Transfer,Completed
ORD00046202,CUST002407,2024-08-18,Bank Transfer,Completed
ORD00046203,CUST002090,2024-06-21,Debit Card,Completed
ORD00046204,CUST006040,2024-09-04,Google Pay,Completed
ORD00046205,CUST001416,2024-11-25,Credit Card,Completed
ORD00046206,CUST009377,2024-12-14,Buy Now Pay Later,Shipped
ORD00046207,CUST002879,2024-08-27,Debit Card,Completed
ORD00046208,CUST007712,2024-06-09,Apple Pay,Completed
ORD00046209,CUST003069,2024-04-07,Google Pay,Completed
ORD00046210,CUST008478,2024-02-19,Bank Transfer,Completed
ORD00046211,CUST001524,2024-06-14,Buy Now Pay Later,Completed
ORD00046212,CUST007957,2024-12-17,PayPal,Completed
ORD00046213,CUST008847,2024-08-21,Credit Card,Completed
ORD00046214,CUST009938,2024-12-18,Credit Card,Shipped
ORD00046215,CUST006537,2024-08-27,Debit Card,Completed
ORD00046216,CUST009713,2024-10-25,Google Pay,Completed
ORD00046217,CUST007280,2024-02-22,PayPal,Completed
ORD00046218,CUST007225,2024-01-02,Google Pay,Completed
ORD00046219,CUST001775,2024-03-09,Bank Transfer,Completed
ORD00046220,CUST001043,2024-06-13,Credit Card,Completed
ORD00046221,CUST001233,2024-12-04,Buy Now Pay Later,Completed
ORD00046222,CUST001530,2024-12-23,Debit Card,Completed
ORD00046223,CUST003428,2024-11-26,Credit Card,Completed
ORD00046224,CUST001012,2024-05-29,PayPal,Completed
ORD00046225,CUST003698,2024-10-26,Apple Pay,Completed
ORD00046226,CUST008358,2024-08-20,Google Pay,Completed
ORD00046227,CUST003621,2024-03-19,PayPal,Completed
ORD00046228,CUST003530,2024-07-25,Debit Card,Completed
ORD00046229,CUST001202,2024-04-26,Buy Now Pay Later,Completed
ORD00046230,CUST002135,2024-09-04,Debit Card,Completed
ORD00046231,CUST008015,2024-05-27,Google Pay,Completed
ORD00046232,CUST003848,2024-02-12,Bank Transfer,Completed
ORD00046233,CUST004512,2024-09-01,Buy Now Pay Later,Completed
ORD00046234,CUST008034,2024-09-27,Google Pay,Completed
ORD00046235,CUST006069,2024-10-03,Google Pay,Shipped
ORD00046236,CUST007147,2024-06-02,Apple Pay,Completed
ORD00046237,CUST000404,2024-12-12,Credit Card,Completed
ORD00046238,CUST001836,2024-10-12,Debit Card,Shipped
ORD00046239,CUST006069,2024-08-29,Credit Card,Completed
ORD00046240,CUST006772,2024-09-05,PayPal,Completed
ORD00046241,CUST002109,2024-10-27,Credit Card,Completed
ORD00046242,CUST006564,2024-12-21,Buy Now Pay Later,Completed
ORD00046243,CUST000291,2024-01-11,Buy Now Pay Later,Completed
ORD00046244,CUST002722,2024-11-04,Google Pay,Completed
ORD00046245,CUST001033,2024-06-07,PayPal,Completed
ORD00046246,CUST009493,2024-01-15,Buy Now Pay Later,Completed
ORD00046247,CUST007404,2024-02-10,Debit Card,Completed
ORD00046248,CUST009667,2024-08-27,PayPal,Completed
ORD00046249,CUST007442,2024-11-30,Debit Card,Completed
ORD00046250,CUST003107,2024-11-06,Google Pay,Completed
ORD00046251,CUST001052,2024-03-20,Google Pay,Completed
ORD00046252,CUST001018,2024-05-13,Bank Transfer,Completed
ORD00046253,CUST001829,2024-01-13,Debit Card,Completed
ORD00046254,CUST003948,2024-05-20,Google Pay,Completed
ORD00046255,CUST003463,2024-07-05,Bank Transfer,Completed
ORD00046256,CUST001260,2024-01-12,Google Pay,Completed
ORD00046257,CUST001582,2024-07-26,PayPal,Completed
ORD00046258,CUST001012,2024-04-27,Apple Pay,Completed
ORD00046259,CUST004371,2024-05-08,Bank Transfer,Completed
ORD00046260,CUST001514,2024-12-10,Debit Card,Completed
ORD00046261,CUST007202,2024-04-06,Buy Now Pay Later,Completed
ORD00046262,CUST000233,2024-09-21,Google Pay,Completed
ORD00046263,CUST008186,2024-09-18,Bank Transfer,Completed
ORD00046264,CUST004821,2024-09-29,Credit Card,Completed
ORD00046265,CUST005403,2024-10-17,Apple Pay,Completed
ORD00046266,CUST008016,2024-06-07,Debit Card,Completed
ORD00046267,CUST008918,2024-08-12,Google Pay,Completed
ORD00046268,CUST001681,2024-12-30,Google Pay,Completed
ORD00046269,CUST006159,2024-07-26,Debit Card,Completed
ORD00046270,CUST001102,2024-10-05,Buy Now Pay Later,Completed
ORD00046271,CUST007367,2024-04-01,Google Pay,Processing
ORD00046272,CUST005947,2024-08-22,Buy Now Pay Later,Completed
ORD00046273,CUST005247,2024-03-26,Apple Pay,Completed
ORD00046274,CUST004189,2024-08-30,Google Pay,Completed
ORD00046275,CUST007050,2024-09-06,Debit Card,Completed
ORD00046276,CUST008723,2024-03-13,Debit Card,Completed
ORD00046277,CUST001650,2024-04-12,Bank Transfer,Completed
ORD00046278,CUST008236,2024-05-14,Buy Now Pay Later,Completed
ORD00046279,CUST000033,2024-05-25,Credit Card,Completed
ORD00046280,CUST005087,2024-05-30,Debit Card,Completed
ORD00046281,CUST009158,2024-04-10,PayPal,Completed
ORD00046282,CUST006208,2024-09-07,Google Pay,Completed
ORD00046283,CUST001557,2024-03-04,Apple Pay,Completed
ORD00046284,CUST004704,2024-07-04,Credit Card,Completed
ORD00046285,CUST006014,2024-11-13,Credit Card,Completed
ORD00046286,CUST007960,2024-09-14,Buy Now Pay Later,Shipped
ORD00046287,CUST007854,2024-04-22,Google Pay,Completed
ORD00046288,CUST005516,2024-12-12,PayPal,Shipped
ORD00046289,CUST002181,2024-05-30,Buy Now Pay Later,Completed
ORD00046290,CUST008851,2024-01-19,PayPal,Completed
ORD00046291,CUST007356,2024-12-17,Bank Transfer,Completed
ORD00046292,CUST005203,2024-10-21,Buy Now Pay Later,Completed
ORD00046293,CUST005352,2024-05-06,PayPal,Completed
ORD00046294,CUST002481,2024-04-26,Debit Card,Completed
ORD00046295,CUST008764,2024-01-02,Apple Pay,Completed
ORD00046296,CUST000685,2024-01-10,Bank Transfer,Completed
ORD00046297,CUST007081,2024-07-26,Buy Now Pay Later,Completed
ORD00046298,CUST005934,2024-11-27,Bank Transfer,Cancelled
ORD00046299,CUST006537,2024-08-19,Credit Card,Completed
ORD00046300,CUST003709,2024-02-22,PayPal,Completed
ORD00046301,CUST002216,2024-02-05,Buy Now Pay Later,Completed
ORD00046302,CUST005373,2024-09-03,Debit Card,Completed
ORD00046303,CUST006426,2024-01-09,Credit Card,Processing
ORD00046304,CUST004877,2024-06-02,Credit Card,Completed
ORD00046305,CUST003572,2024-05-25,Buy Now Pay Later,Completed
ORD00046306,CUST007250,2024-01-28,Google Pay,Completed
ORD00046307,CUST006069,2024-12-05,Apple Pay,Completed
ORD00046308,CUST003408,2024-12-28,Credit Card,Completed
ORD00046309,CUST000499,2024-12-01,PayPal,Completed
ORD00046310,CUST002236,2024-12-07,PayPal,Completed
ORD00046311,CUST008882,2024-05-29,Debit Card,Completed
ORD00046312,CUST009293,2024-07-26,Bank Transfer,Completed
ORD00046313,CUST003938,2024-06-24,Debit Card,Completed
ORD00046314,CUST002868,2024-08-07,Debit Card,Completed
ORD00046315,CUST007602,2024-05-16,PayPal,Completed
ORD00046316,CUST001580,2024-10-27,Buy Now Pay Later,Completed
ORD00046317,CUST002189,2024-04-02,Apple Pay,Completed
ORD00046318,CUST008493,2024-03-21,Buy Now Pay Later,Returned
ORD00046319,CUST007053,2024-03-29,Bank Transfer,Completed
ORD00046320,CUST004996,2024-02-24,Buy Now Pay Later,Completed
ORD00046321,CUST000513,2024-09-27,Debit Card,Completed
ORD00046322,CUST002416,2024-05-09,Debit Card,Completed
ORD00046323,CUST001702,2024-04-23,Debit Card,Completed
ORD00046324,CUST005795,2024-06-07,Bank Transfer,Completed
ORD00046325,CUST006433,2024-11-23,Bank Transfer,Completed
ORD00046326,CUST004941,2024-06-27,Credit Card,Completed
ORD00046327,CUST006283,2024-02-09,Credit Card,Completed
ORD00046328,CUST004212,2024-09-15,Google Pay,Completed
ORD00046329,CUST003122,2024-05-21,Apple Pay,Completed
ORD00046330,CUST002722,2024-11-25,Buy Now Pay Later,Completed
ORD00046331,CUST001290,2024-03-22,Credit Card,Completed
ORD00046332,CUST009174,2024-02-06,Apple Pay,Completed
